Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword
A1754,data analytics course,90.0,5859.0,187.29,17.0,5.0,0.056,1375.0,2024-11-16,hyderabad,Mobile,analytics for data
A1755,data analytics course,182.0,5055.0,232.64,26.0,8.0,0.036,1815.0,2024-10-11,hyderabad,Mobile,data anaytics training
A1756,data analytics course,138.95699356913184,4373.0,199.32,16.0,5.0,0.0489792299898682,1150.0,2024-11-02,hyderabad,Desktop,data anaytics training
A1757,data analytics course,138.95699356913184,4523.280832678712,234.85,11.0,8.0,0.0489792299898682,1398.0,2024-11-04,hyderabad,Desktop,data anaytics training
A1758,data analytics course,103.0,3547.0,232.35,11.0,8.0,0.078,1663.0,2024-11-26,hyderabad,Tablet,learn data analytics
A1759,data analytics course,148.0,3128.0,197.02,27.0,9.0,0.061,1214.0,2024-11-12,hyderabad,Tablet,data anaytics training
A1760,data analytics course,151.0,5201.0,198.56,15.0,10.0,0.066,1716.0,2024-11-05,hyderabad,Tablet,data anaytics training
A1761,data analytics course,148.0,5510.0,210.42,27.0,4.0,0.048,1352.0,2024-11-06,hyderabad,Mobile,learn data analytics
A1762,data analytics course,103.0,5628.0,195.6,24.0,8.0,0.034,1065.0,2024-11-09,hyderabad,Mobile,analytics for data
A1763,data analytics course,115.0,5445.0,183.55,21.0,7.0,0.059,1721.0,2024-11-07,hyderabad,Tablet,data analytics course
A1764,data analytics course,160.0,5936.0,239.87,29.0,4.0,0.0489792299898682,1320.0,2024-11-24,hyderabad,Mobile,analytics for data
A1765,data analytics course,166.0,5808.0,194.79,14.0,8.0,0.048,1799.0,2024-11-14,hyderabad,Tablet,data anaytics training
A1766,data analytics course,187.0,3282.0,234.91,10.0,7.0,0.041,1525.0,2024-11-29,hyderabad,Mobile,online data analytic
A1767,data analytics course,172.0,3334.0,243.12,30.0,9.0,0.052,1498.6481105241771,2024-11-08,hyderabad,Mobile,online data analytic
A1768,data analytics course,172.0,5546.0,241.81,24.0,10.0,0.058,1681.0,2024-11-03,hyderabad,Desktop,learn data analytics
A1769,data analytics course,187.0,5734.0,187.44,10.0,8.0,0.043,1183.0,2024-11-23,hyderabad,Tablet,analytics for data
A1770,data analytics course,196.0,4964.0,249.47,26.0,9.0,0.046,1996.0,2024-11-19,hyderabad,Mobile,learn data analytics
A1771,data analytics course,131.0,4774.0,240.53,24.0,7.0,0.053,1498.6481105241771,2024-09-11,hyderabad,Tablet,data anaytics training
A1772,data analytics course,103.0,5244.0,205.9,22.0,7.0,0.032,1954.0,2024-11-16,hyderabad,Mobile,analytics for data
A1773,data analytics course,114.0,3064.0,196.01,23.0,6.0,0.053,1348.0,2024-11-30,hyderabad,Mobile,learn data analytics
A1774,data analytics course,116.0,3265.0,199.21,24.0,10.0,0.086,1006.0,2024-11-21,hyderabad,Mobile,learn data analytics
A1775,data analytics course,164.0,5351.0,217.9,10.0,9.0,0.055,1431.0,2024-11-12,hyderabad,Tablet,online data analytic
A1776,data analytics course,160.0,5830.0,215.09062325209752,15.0,10.0,0.062,1270.0,2024-11-26,hyderabad,Mobile,online data analytic
A1777,data analytics course,112.0,4808.0,221.57,17.0,7.0,0.062,1186.0,2024-11-25,hyderabad,Desktop,data analitics online
A1778,data analytics course,87.0,5506.0,188.77,11.0,5.0,0.0489792299898682,1774.0,2024-11-22,hyderabad,Mobile,learn data analytics
A1779,data analytics course,138.95699356913184,4798.0,198.45,20.0,10.0,0.0489792299898682,1937.0,2024-11-14,hyderabad,Mobile,data anaytics training
A1780,data analytics course,139.0,5763.0,214.49,15.0,5.0,0.045,1781.0,2024-11-01,hyderabad,Desktop,data analitics online
A1781,data analytics course,193.0,3271.0,187.76,30.0,9.0,0.053,1209.0,2024-11-13,hyderabad,Tablet,online data analytic
A1782,data analytics course,151.0,4402.0,248.65,21.0,4.0,0.0489792299898682,1722.0,2024-11-19,hyderabad,Desktop,data analitics online
A1783,data analytics course,90.0,4281.0,216.36,24.0,4.0,0.0489792299898682,1768.0,2024-11-04,hyderabad,Mobile,learn data analytics
A1784,data analytics course,169.0,4480.0,215.09062325209752,11.0,10.0,0.059,1769.0,2024-11-28,hyderabad,Tablet,online data analytic
A1785,data analytics course,197.0,4373.0,218.3,18.0,9.0,0.059,1988.0,2024-11-14,hyderabad,Desktop,learn data analytics
A1786,data analytics course,132.0,4523.280832678712,219.44,17.0,3.0,0.055,1949.0,2024-11-24,hyderabad,Desktop,learn data analytics
A1787,data analytics course,96.0,5503.0,243.51,11.0,6.0,0.062,1687.0,2024-11-02,hyderabad,Desktop,data analitics online
A1788,data analytics course,160.0,4154.0,230.16,15.0,6.0,0.0489792299898682,1667.0,2024-11-16,hyderabad,Mobile,online data analytic
A1789,data analytics course,162.0,5161.0,240.72,16.0,7.0,0.0489792299898682,1649.0,2024-11-15,hyderabad,Tablet,learn data analytics
A1790,data analytics course,171.0,5517.0,233.86,23.0,5.0,0.029,1349.0,2024-11-24,hyderabad,Tablet,data analytics course
A1791,data analytics course,110.0,4161.0,204.28,16.0,10.0,0.0489792299898682,1447.0,2024-11-14,hyderabad,Mobile,data analitics online
A1792,data analytics course,103.0,5332.0,243.72,16.0,3.0,0.029,1882.0,2024-11-28,hyderabad,Desktop,online data analytic
A1793,data analytics course,167.0,3620.0,243.81,24.0,8.0,0.053,1001.0,2024-11-05,hyderabad,Desktop,data analytics course
A1794,data analytics course,132.0,4117.0,239.04,28.0,3.0,0.023,1761.0,2024-11-07,hyderabad,Mobile,analytics for data
A1795,data analytics course,145.0,5400.0,219.89,29.0,3.0,0.0489792299898682,1152.0,2024-11-20,hyderabad,Tablet,data analytics course
A1796,data analytics course,140.0,5220.0,183.39,25.0,8.0,0.057,1918.0,2024-11-11,hyderabad,Desktop,learn data analytics
A1797,data analytics course,122.0,4523.280832678712,217.66,25.0,10.0,0.053,1799.0,2024-11-26,hyderabad,Tablet,data analitics online
A1798,data analytics course,87.0,4081.0,180.63,20.0,4.0,0.046,1665.0,2024-11-08,hyderabad,Tablet,data analitics online
A1799,data analytics course,141.0,4239.0,199.82,15.0,5.0,0.035,1639.0,2024-11-27,hyderabad,Mobile,data anaytics training
A1800,data analytics course,157.0,3367.0,248.9,24.0,8.0,0.051,1470.0,2024-11-30,hyderabad,Tablet,data anaytics training
A1801,data analytics course,95.0,5721.0,208.53,16.0,6.0,0.063,1863.0,2024-11-05,hyderabad,Mobile,data analytics course
A1802,data analytics course,160.0,5166.0,210.21,20.0,7.0,0.044,1850.0,2024-11-21,hyderabad,Desktop,data analytics course
A1803,data analytics course,133.0,5430.0,217.34,16.0,6.0,0.045,1199.0,2024-11-14,hyderabad,Mobile,data analitics online
A1804,data analytics course,154.0,3452.0,215.61,21.0,7.0,0.058,1631.0,2024-11-02,hyderabad,Mobile,analytics for data
A1805,data analytics course,188.0,4523.280832678712,220.11,13.0,4.0,0.021,1262.0,2024-11-29,hyderabad,Tablet,data analitics online
A1806,data analytics course,186.0,5073.0,233.58,15.0,4.0,0.0489792299898682,1965.0,2024-11-04,hyderabad,Tablet,online data analytic
A1807,data analytics course,101.0,5757.0,249.33,25.0,9.0,0.035,1129.0,2024-11-01,hyderabad,Mobile,learn data analytics
A1808,data analytics course,150.0,3323.0,227.55,14.0,4.0,0.027,1931.0,2024-11-18,hyderabad,Mobile,data analytics course
A1809,data analytics course,127.0,5417.0,229.06,26.0,8.0,0.063,1086.0,2024-11-21,hyderabad,Tablet,learn data analytics
A1810,data analytics course,117.0,5445.0,213.9,10.0,5.0,0.043,1804.0,2024-11-19,hyderabad,Desktop,data analytics course
A1811,data analytics course,152.0,5173.0,230.47,15.0,5.0,0.036,1779.0,2024-11-26,hyderabad,Desktop,learn data analytics
A1812,data analytics course,87.0,3643.0,220.76,27.0,7.0,0.0489792299898682,1393.0,2024-11-03,hyderabad,Desktop,data analitics online
A1813,data analytics course,181.0,3863.0,180.12,17.0,7.0,0.035,1892.0,2024-11-28,hyderabad,Desktop,data analytics course
A1814,data analytics course,147.0,3661.0,191.67,17.0,4.0,0.027,1498.6481105241771,2024-11-24,hyderabad,Desktop,online data analytic
A1815,data analytics course,173.0,5463.0,232.38,17.0,5.0,0.029,1568.0,2024-11-26,hyderabad,Desktop,analytics for data
A1816,data analytics course,123.0,3459.0,211.88,21.0,4.0,0.033,1223.0,2024-11-24,hyderabad,Tablet,learn data analytics
A1817,data analytics course,162.0,3906.0,237.24,13.0,5.0,0.033,1062.0,2024-11-10,hyderabad,Desktop,data anaytics training
A1818,data analytics course,135.0,4645.0,182.94,12.0,7.0,0.0489792299898682,1927.0,2024-11-30,hyderabad,Desktop,online data analytic
A1819,data analytics course,169.0,3317.0,232.35,29.0,3.0,0.049,1988.0,2024-11-24,hyderabad,Mobile,data anaytics training
A1820,data analytics course,120.0,3235.0,220.67,11.0,4.0,0.0489792299898682,1890.0,2024-11-17,hyderabad,Mobile,learn data analytics
A1821,data analytics course,138.95699356913184,4823.0,234.73,30.0,5.0,0.0489792299898682,1361.0,2024-11-25,hyderabad,Mobile,data anaytics training
A1822,data analytics course,167.0,4403.0,189.36,25.0,4.0,0.03,1572.0,2024-06-11,hyderabad,Desktop,learn data analytics
A1823,data analytics course,101.0,3530.0,184.83,22.0,5.0,0.0489792299898682,1802.0,2024-11-13,hyderabad,Mobile,learn data analytics
A1824,data analytics course,129.0,4679.0,239.21,19.0,3.0,0.023,1215.0,2024-11-04,hyderabad,Mobile,data analitics online
A1825,data analytics course,153.0,5396.0,233.79,13.0,8.0,0.0489792299898682,1571.0,2024-01-11,hyderabad,Mobile,data anaytics training
A1826,data analytics course,138.95699356913184,3976.0,248.65,16.0,4.0,0.0489792299898682,1160.0,2024-11-15,hyderabad,Mobile,data anaytics training
A1827,data analytics course,108.0,5545.0,209.82,11.0,8.0,0.074,1491.0,2024-11-08,hyderabad,Mobile,analytics for data
A1828,data analytics course,85.0,4772.0,211.62,15.0,10.0,0.118,1669.0,2024-11-19,hyderabad,Mobile,learn data analytics
A1829,data analytics course,109.0,4941.0,242.54,18.0,9.0,0.083,1278.0,2024-11-11,hyderabad,Desktop,data anaytics training
A1830,data analytics course,119.0,4369.0,216.29,16.0,4.0,0.0489792299898682,1498.6481105241771,2024-11-22,hyderabad,Tablet,learn data analytics
A1831,data analytics course,143.0,5526.0,185.94,15.0,8.0,0.056,1712.0,2024-11-25,hyderabad,Desktop,analytics for data
A1832,data analytics course,161.0,5302.0,184.29,13.0,8.0,0.036,1703.0,2024-11-30,hyderabad,Tablet,learn data analytics
A1833,data analytics course,146.0,4424.0,196.88,20.0,3.0,0.021,1757.0,2024-11-30,hyderabad,Tablet,online data analytic
A1834,data analytics course,82.0,5971.0,235.52,14.0,8.0,0.098,1568.0,2024-06-11,hyderabad,Mobile,learn data analytics
A1835,data analytics course,88.0,3733.0,244.35,12.0,8.0,0.091,1622.0,2024-11-27,hyderabad,Mobile,online data analytic
A1836,data analytics course,127.0,4403.0,244.3,15.0,7.0,0.055,1832.0,2024-11-22,hyderabad,Tablet,data analytics course
A1837,data analytics course,179.0,5118.0,189.59,15.0,6.0,0.034,1892.0,2024-11-28,hyderabad,Tablet,data analytics course
A1838,data analytics course,199.0,4407.0,240.05,21.0,9.0,0.045,1054.0,2024-11-13,hyderabad,Desktop,data analitics online
A1839,data analytics course,191.0,3190.0,211.1,10.0,7.0,0.037,1498.6481105241771,2024-11-22,hyderabad,Tablet,learn data analytics
A1840,data analytics course,99.0,4880.0,245.13,25.0,8.0,0.0489792299898682,1236.0,2024-11-19,hyderabad,Tablet,data analytics course
A1841,data analytics course,122.0,5774.0,224.4,23.0,10.0,0.0489792299898682,1330.0,2024-11-14,hyderabad,Mobile,learn data analytics
A1842,data analytics course,178.0,4103.0,207.23,17.0,8.0,0.045,1612.0,2024-11-15,hyderabad,Mobile,analytics for data
A1843,data analytics course,157.0,4414.0,240.57,17.0,9.0,0.057,1483.0,2024-11-27,hyderabad,Desktop,learn data analytics
A1844,data analytics course,199.0,5319.0,216.7,25.0,9.0,0.045,1498.6481105241771,2024-01-11,hyderabad,Desktop,online data analytic
A1845,data analytics course,192.0,3320.0,208.09,17.0,3.0,0.016,1169.0,2024-11-18,hyderabad,Mobile,data anaytics training
A1846,data analytics course,144.0,4146.0,246.1,18.0,10.0,0.069,1074.0,2024-11-15,hyderabad,Desktop,analytics for data
A1847,data analytics course,147.0,4720.0,227.6,23.0,8.0,0.0489792299898682,1907.0,2024-11-05,hyderabad,Tablet,online data analytic
A1848,data analytics course,121.0,3557.0,237.03,16.0,7.0,0.0489792299898682,1255.0,2024-11-25,hyderabad,Mobile,data analitics online
A1849,data analytics course,193.0,5899.0,227.24,12.0,9.0,0.042,1832.0,2024-02-11,hyderabad,Desktop,analytics for data
A1850,data analytics course,170.0,4968.0,216.78,21.0,5.0,0.045,1997.0,2024-11-24,hyderabad,Tablet,data analytics course
A1851,data analytics course,198.0,5934.0,199.61,14.0,6.0,0.03,1498.6481105241771,2024-11-13,hyderabad,Tablet,learn data analytics
A1852,data analytics course,133.0,4078.0,189.42,21.0,6.0,0.045,1969.0,2024-11-21,hyderabad,Desktop,data analitics online
A1853,data analytics course,82.0,4163.0,208.08,30.0,8.0,0.098,1297.0,2024-11-04,hyderabad,Mobile,data analytics course
A1854,data analytics course,90.0,4330.0,249.24,20.0,4.0,0.044,1618.0,2024-11-15,hyderabad,Tablet,data anaytics training
A1855,data analytics course,122.0,5882.0,189.76,25.0,7.0,0.057,1357.0,2024-11-25,hyderabad,Tablet,analytics for data
A1856,data analytics course,105.0,5645.0,218.24,17.0,6.0,0.0489792299898682,1420.0,2024-11-02,hyderabad,Mobile,online data analytic
A1857,data analytics course,179.0,3848.0,213.26,12.0,5.0,0.0489792299898682,1807.0,2024-11-29,hyderabad,Desktop,data analytics course
A1858,data analytics course,91.0,5609.0,228.27,12.0,10.0,0.11,1098.0,2024-11-11,hyderabad,Desktop,analytics for data
A1859,data analytics course,168.0,4390.0,195.52,22.0,10.0,0.06,1553.0,2024-11-04,hyderabad,Desktop,data analytics course
A1860,data analytics course,162.0,4774.0,210.8,20.0,7.0,0.043,1387.0,2024-11-29,hyderabad,Tablet,analytics for data
A1861,data analytics course,130.0,5787.0,218.79,13.0,10.0,0.077,1679.0,2024-11-09,hyderabad,Mobile,online data analytic
A1862,data analytics course,97.0,5192.0,184.79,13.0,10.0,0.0489792299898682,1382.0,2024-11-05,hyderabad,Mobile,learn data analytics
A1863,data analytics course,142.0,4223.0,222.28,27.0,5.0,0.038,1506.0,2024-11-07,hyderabad,Desktop,learn data analytics
A1864,data analytics course,138.0,3146.0,197.89,22.0,7.0,0.0489792299898682,1498.6481105241771,2024-11-08,hyderabad,Desktop,learn data analytics
A1865,data analytics course,186.0,3988.0,237.69,15.0,5.0,0.027,1603.0,2024-11-14,hyderabad,Tablet,data analytics course
A1866,data analytics course,170.0,3437.0,232.08,23.0,5.0,0.029,1405.0,2024-11-29,hyderabad,Mobile,learn data analytics
A1867,data analytics course,85.0,3718.0,224.14,21.0,6.0,0.071,1938.0,2024-11-04,hyderabad,Desktop,online data analytic
A1868,data analytics course,115.0,5343.0,239.92,20.0,8.0,0.0489792299898682,1381.0,2024-11-15,hyderabad,Desktop,learn data analytics
A1869,data analytics course,167.0,5170.0,241.21,24.0,4.0,0.038,1515.0,2024-11-21,hyderabad,Mobile,data analytics course
A1870,data analytics course,113.0,5916.0,234.58,18.0,5.0,0.044,1165.0,2024-11-12,hyderabad,Mobile,data analytics course
A1871,data analytics course,175.0,4958.0,245.96,22.0,10.0,0.0489792299898682,1777.0,2024-11-21,hyderabad,Mobile,online data analytic
A1872,data analytics course,112.0,5538.0,225.66,22.0,4.0,0.041,1498.6481105241771,2024-11-22,hyderabad,Desktop,online data analytic
A1873,data analytics course,194.0,5309.0,191.4,19.0,10.0,0.046,1764.0,2024-11-13,hyderabad,Desktop,data anaytics training
A1874,data analytics course,138.95699356913184,4539.0,244.4,18.0,6.0,0.0489792299898682,1638.0,2024-11-28,hyderabad,Mobile,analytics for data
A1875,data analytics course,82.0,4622.0,203.99,17.0,9.0,0.11,1375.0,2024-11-12,hyderabad,Mobile,online data analytic
A1876,data analytics course,138.95699356913184,3355.0,193.57,26.0,9.0,0.0489792299898682,1961.0,2024-11-11,hyderabad,Mobile,learn data analytics
A1877,data analytics course,179.0,4992.0,221.48,27.0,10.0,0.037,1062.0,2024-11-06,hyderabad,Tablet,learn data analytics
A1878,data analytics course,93.0,3015.0,232.01,21.0,4.0,0.043,1770.0,2024-11-26,hyderabad,Mobile,learn data analytics
A1879,data analytics course,152.0,4662.0,249.13,24.0,7.0,0.046,1951.0,2024-11-11,hyderabad,Desktop,online data analytic
A1880,data analytics course,81.0,3766.0,213.12,27.0,7.0,0.086,1183.0,2024-11-27,hyderabad,Desktop,online data analytic
A1881,data analytics course,130.0,5774.0,241.97,11.0,7.0,0.044,1708.0,2024-11-20,hyderabad,Desktop,data analytics course
A1882,data analytics course,110.0,4542.0,227.95,20.0,4.0,0.036,1423.0,2024-11-11,hyderabad,Desktop,data anaytics training
A1883,data analytics course,122.0,5179.0,215.09062325209752,11.0,4.0,0.033,1507.0,2024-11-18,hyderabad,Tablet,analytics for data
A1884,data analytics course,113.0,5265.0,184.21,27.0,5.0,0.044,1353.0,2024-11-20,hyderabad,Tablet,data analitics online
A1885,data analytics course,140.0,5297.0,223.9,28.0,6.0,0.043,1630.0,2024-11-21,hyderabad,Mobile,data analytics course
A1886,data analytics course,170.0,3347.0,248.44,27.0,3.0,0.0489792299898682,1719.0,2024-11-20,hyderabad,Desktop,learn data analytics
A1887,data analytics course,176.0,5960.0,245.33,19.0,8.0,0.045,1761.0,2024-11-25,hyderabad,Tablet,analytics for data
A1888,data analytics course,138.95699356913184,5143.0,246.3,19.0,5.0,0.0489792299898682,1346.0,2024-05-11,hyderabad,Mobile,data anaytics training
A1889,data analytics course,195.0,5265.0,242.0,10.0,4.0,0.054,1699.0,2024-11-08,hyderabad,Tablet,online data analytic
A1890,data analytics course,162.0,4396.0,183.96,18.0,4.0,0.043,1054.0,2024-11-18,hyderabad,Tablet,data analitics online
A1891,data analytics course,138.0,4381.0,191.55,28.0,7.0,0.0489792299898682,1756.0,2024-11-01,hyderabad,Tablet,data anaytics training
A1892,data analytics course,177.0,3965.0,225.82,15.0,4.0,0.023,1530.0,2024-11-22,hyderabad,Mobile,online data analytic
A1893,data analytics course,159.0,3366.0,217.27,21.0,7.0,0.044,1515.0,2024-11-17,hyderabad,Tablet,online data analytic
A1894,data analytics course,111.0,4026.0,229.01,13.0,3.0,0.0489792299898682,1438.0,2024-11-01,hyderabad,Desktop,learn data analytics
A1895,data analytics course,184.0,5560.0,189.14,14.0,6.0,0.0489792299898682,1250.0,2024-11-17,hyderabad,Tablet,data analitics online
A1896,data analytics course,128.0,4500.0,188.21,10.0,3.0,0.0489792299898682,1087.0,2024-11-14,hyderabad,Desktop,online data analytic
A1897,data analytics course,164.0,3851.0,219.15,22.0,6.0,0.049,1487.0,2024-11-09,hyderabad,Mobile,learn data analytics
A1898,data analytics course,120.0,3464.0,228.3,19.0,4.0,0.058,1426.0,2024-11-22,hyderabad,Tablet,online data analytic
A1899,data analytics course,89.0,3248.0,239.42,10.0,4.0,0.0489792299898682,1498.6481105241771,2024-11-11,hyderabad,Mobile,learn data analytics
A1900,data analytics course,91.0,3721.0,231.45,24.0,6.0,0.06,1498.6481105241771,2024-11-14,hyderabad,Tablet,online data analytic
A1901,data analytics course,143.0,4143.0,191.68,20.0,5.0,0.035,1460.0,2024-11-30,hyderabad,Tablet,analytics for data
A1902,data analytics course,176.0,5768.0,238.94,14.0,8.0,0.045,1016.0,2024-11-02,hyderabad,Tablet,data analitics online
A1903,data analytics course,151.0,4408.0,214.29,20.0,5.0,0.033,1900.0,2024-11-21,hyderabad,Desktop,data analytics course
A1904,data analytics course,134.0,3623.0,221.65,19.0,5.0,0.047,1937.0,2024-11-24,hyderabad,Desktop,data analitics online
